0 -1 1
400.5 -nan -nan
400.51 -nan -nan
400.52 -nan -nan
400.53 -nan -nan
400.54 -nan -nan
400.55 -nan -nan
400.56 -nan -nan
400.57 -nan -nan
400.58 -nan -nan
400.59 -nan -nan
400.6 -nan -nan
400.61 -nan -nan
400.62 -nan -nan
400.63 -nan -nan
400.64 -nan -nan
400.65 -nan -nan
400.66 -nan -nan
400.67 -nan -nan
400.68 -nan -nan
400.69 -nan -nan
400.7 -nan -nan
400.71 -nan -nan
400.72 -nan -nan
400.73 -nan -nan
400.74 -nan -nan
400.75 -nan -nan
400.76 -nan -nan
400.77 -nan -nan
400.78 -nan -nan
400.79 -nan -nan
400.8 -nan -nan
400.81 -nan -nan
400.82 -nan -nan
400.83 -nan -nan
400.84 -nan -nan
400.85 -nan -nan
400.86 -nan -nan
400.87 -nan -nan
400.88 -nan -nan
400.89 -nan -nan
400.9 -nan -nan
400.91 -nan -nan
400.92 -nan -nan
400.93 -nan -nan
400.94 -nan -nan
400.95 -nan -nan
400.96 -nan -nan
400.97 -nan -nan
400.98 -nan -nan
400.99 -nan -nan
401 -nan -nan
401.01 -nan -nan
401.02 -nan -nan
401.03 -nan -nan
401.04 -nan -nan
401.05 -nan -nan
401.06 -nan -nan
401.07 -nan -nan
401.08 -nan -nan
401.09 -nan -nan
401.1 -nan -nan
401.11 -nan -nan
401.12 -nan -nan
401.13 -nan -nan
401.14 -nan -nan
401.15 -nan -nan
401.16 -nan -nan
401.17 -nan -nan
401.18 -nan -nan
401.19 -nan -nan
401.2 -nan -nan
401.21 -nan -nan
401.22 -nan -nan
401.23 -nan -nan
401.24 -nan -nan
401.25 -nan -nan
401.26 -nan -nan
401.27 -nan -nan
401.28 -nan -nan
401.29 -nan -nan
401.3 -nan -nan
401.31 -nan -nan
401.32 -nan -nan
401.33 -nan -nan
401.34 -nan -nan
401.35 -nan -nan
401.36 -nan -nan
401.37 -nan -nan
401.38 -nan -nan
401.39 -nan -nan
401.4 -nan -nan
401.41 -nan -nan
401.42 -nan -nan
401.43 -nan -nan
401.44 -nan -nan
401.45 -nan -nan
401.46 -nan -nan
401.47 -nan -nan
401.48 -nan -nan
401.49 -nan -nan
401.5 -nan -nan
401.51 -nan -nan
401.52 -nan -nan
401.53 -nan -nan
401.54 -nan -nan
401.55 -nan -nan
401.56 -nan -nan
401.57 -nan -nan
401.58 -nan -nan
401.59 -nan -nan
401.6 -nan -nan
401.61 -nan -nan
401.62 -nan -nan
401.63 -nan -nan
401.64 -nan -nan
401.65 -nan -nan
401.66 -nan -nan
401.67 -nan -nan
401.68 -nan -nan
401.69 -nan -nan
401.7 -nan -nan
401.71 -nan -nan
401.72 -nan -nan
401.73 -nan -nan
401.74 -nan -nan
401.75 -nan -nan
401.76 -nan -nan
401.77 -nan -nan
401.78 -nan -nan
401.79 -nan -nan
401.8 -nan -nan
401.81 -nan -nan
401.82 -nan -nan
401.83 -nan -nan
401.84 -nan -nan
401.85 -nan -nan
401.86 -nan -nan
401.87 -nan -nan
401.88 -nan -nan
401.89 -nan -nan
401.9 -nan -nan
401.91 -nan -nan
401.92 -nan -nan
401.93 -nan -nan
401.94 -nan -nan
401.95 -nan -nan
401.96 -nan -nan
401.97 -nan -nan
401.98 -nan -nan
401.99 -nan -nan
402 -nan -nan
402.01 -nan -nan
402.02 -nan -nan
402.03 -nan -nan
402.04 -nan -nan
402.05 -nan -nan
402.06 -nan -nan
402.07 -nan -nan
402.08 -nan -nan
402.09 -nan -nan
402.1 -nan -nan
402.11 -nan -nan
402.12 -nan -nan
402.13 -nan -nan
402.14 -nan -nan
402.15 -nan -nan
402.16 -nan -nan
402.17 -nan -nan
402.18 -nan -nan
402.19 -nan -nan
402.2 -nan -nan
402.21 -nan -nan
402.22 -nan -nan
402.23 -nan -nan
402.24 -nan -nan
402.25 -nan -nan
402.26 -nan -nan
402.27 -nan -nan
402.28 -nan -nan
402.29 -nan -nan
402.3 -nan -nan
402.31 -nan -nan
402.32 -nan -nan
402.33 -nan -nan
402.34 -nan -nan
402.35 -nan -nan
402.36 -nan -nan
402.37 -nan -nan
402.38 -nan -nan
402.39 -nan -nan
402.4 -nan -nan
402.41 -nan -nan
402.42 -nan -nan
402.43 -nan -nan
402.44 -nan -nan
402.45 -nan -nan
402.46 -nan -nan
402.47 -nan -nan
402.48 -nan -nan
402.49 -nan -nan
402.5 -nan -nan
402.51 -nan -nan
402.52 -nan -nan
402.53 -nan -nan
402.54 -nan -nan
402.55 -nan -nan
402.56 -nan -nan
402.57 -nan -nan
402.58 -nan -nan
402.59 -nan -nan
402.6 -nan -nan
402.61 -nan -nan
402.62 -nan -nan
402.63 -nan -nan
402.64 -nan -nan
402.65 -nan -nan
402.66 -nan -nan
402.67 -nan -nan
402.68 -nan -nan
402.69 -nan -nan
402.7 -nan -nan
402.71 -nan -nan
402.72 -nan -nan
402.73 -nan -nan
402.74 -nan -nan
402.75 -nan -nan
402.76 -nan -nan
402.77 -nan -nan
402.78 -nan -nan
402.79 -nan -nan
402.8 -nan -nan
402.81 -nan -nan
402.82 -nan -nan
402.83 -nan -nan
402.84 -nan -nan
402.85 -nan -nan
402.86 -nan -nan
402.87 -nan -nan
402.88 -nan -nan
402.89 -nan -nan
402.9 -nan -nan
402.91 -nan -nan
402.92 -nan -nan
402.93 -nan -nan
402.94 -nan -nan
402.95 -nan -nan
402.96 -nan -nan
402.97 -nan -nan
402.98 -nan -nan
402.99 -nan -nan
403 -nan -nan
403.01 -nan -nan
403.02 -nan -nan
403.03 -nan -nan
403.04 -nan -nan
403.05 -nan -nan
403.06 -nan -nan
403.07 -nan -nan
403.08 -nan -nan
403.09 -nan -nan
403.1 -nan -nan
403.11 -nan -nan
403.12 -nan -nan
403.13 -nan -nan
403.14 -nan -nan
403.15 -nan -nan
403.16 -nan -nan
403.17 -nan -nan
403.18 -nan -nan
403.19 -nan -nan
403.2 -nan -nan
403.21 -nan -nan
403.22 -nan -nan
403.23 -nan -nan
403.24 -nan -nan
403.25 -nan -nan
403.26 -nan -nan
403.27 -nan -nan
403.28 -nan -nan
403.29 -nan -nan
403.3 -nan -nan
403.31 -nan -nan
403.32 -nan -nan
403.33 -nan -nan
403.34 -nan -nan
403.35 -nan -nan
403.36 -nan -nan
403.37 -nan -nan
403.38 -nan -nan
403.39 -nan -nan
403.4 -nan -nan
403.41 -nan -nan
403.42 -nan -nan
403.43 -nan -nan
403.44 -nan -nan
403.45 -nan -nan
403.46 -nan -nan
403.47 -nan -nan
403.48 -nan -nan
403.49 -nan -nan
403.5 -nan -nan
403.51 -nan -nan
403.52 -nan -nan
403.53 -nan -nan
403.54 -nan -nan
403.55 -nan -nan
403.56 -nan -nan
403.57 -nan -nan
403.58 -nan -nan
403.59 -nan -nan
403.6 -nan -nan
403.61 -nan -nan
403.62 -nan -nan
403.63 -nan -nan
403.64 -nan -nan
403.65 -nan -nan
403.66 -nan -nan
403.67 -nan -nan
403.68 -nan -nan
403.69 -nan -nan
403.7 -nan -nan
403.71 -nan -nan
403.72 -nan -nan
403.73 -nan -nan
403.74 -nan -nan
403.75 -nan -nan
403.76 -nan -nan
403.77 -nan -nan
403.78 -nan -nan
403.79 -nan -nan
403.8 -nan -nan
403.81 -nan -nan
403.82 -nan -nan
403.83 -nan -nan
403.84 -nan -nan
403.85 -nan -nan
403.86 -nan -nan
403.87 -nan -nan
403.88 -nan -nan
403.89 -nan -nan
403.9 -nan -nan
403.91 -nan -nan
403.92 -nan -nan
403.93 -nan -nan
403.94 -nan -nan
403.95 -nan -nan
403.96 -nan -nan
403.97 -nan -nan
403.98 -nan -nan
403.99 -nan -nan
404 -nan -nan
404.01 -nan -nan
404.02 -nan -nan
404.03 -nan -nan
404.04 -nan -nan
404.05 -nan -nan
404.06 -nan -nan
404.07 -nan -nan
404.08 -nan -nan
404.09 -nan -nan
404.1 -nan -nan
404.11 -nan -nan
404.12 -nan -nan
404.13 -nan -nan
404.14 -nan -nan
404.15 -nan -nan
404.16 -nan -nan
404.17 -nan -nan
404.18 -nan -nan
404.19 -nan -nan
404.2 -nan -nan
404.21 -nan -nan
404.22 -nan -nan
404.23 -nan -nan
404.24 -nan -nan
404.25 -nan -nan
404.26 -nan -nan
404.27 -nan -nan
404.28 -nan -nan
404.29 -nan -nan
404.3 -nan -nan
404.31 -nan -nan
404.32 -nan -nan
404.33 -nan -nan
404.34 -nan -nan
404.35 -nan -nan
404.36 -nan -nan
404.37 -nan -nan
404.38 -nan -nan
404.39 -nan -nan
404.4 -nan -nan
404.41 -nan -nan
404.42 -nan -nan
404.43 -nan -nan
404.44 -nan -nan
404.45 -nan -nan
404.46 -nan -nan
404.47 -nan -nan
404.48 -nan -nan
404.49 -nan -nan
404.5 -nan -nan
404.51 -nan -nan
404.52 -nan -nan
404.53 -nan -nan
404.54 -nan -nan
404.55 -nan -nan
404.56 -nan -nan
404.57 -nan -nan
404.58 -nan -nan
404.59 -nan -nan
404.6 -nan -nan
404.61 -nan -nan
404.62 -nan -nan
404.63 -nan -nan
404.64 -nan -nan
404.65 -nan -nan
404.66 -nan -nan
404.67 -nan -nan
404.68 -nan -nan
404.69 -nan -nan
404.7 -nan -nan
404.71 -nan -nan
404.72 -nan -nan
404.73 -nan -nan
404.74 -nan -nan
404.75 -nan -nan
404.76 -nan -nan
404.77 -nan -nan
404.78 -nan -nan
404.79 -nan -nan
404.8 -nan -nan
404.81 -nan -nan
404.82 -nan -nan
404.83 -nan -nan
404.84 -nan -nan
404.85 -nan -nan
404.86 -nan -nan
404.87 -nan -nan
404.88 -nan -nan
404.89 -nan -nan
404.9 -nan -nan
404.91 -nan -nan
404.92 -nan -nan
404.93 -nan -nan
404.94 -nan -nan
404.95 -nan -nan
404.96 -nan -nan
404.97 -nan -nan
404.98 -nan -nan
404.99 -nan -nan
405 -nan -nan
405.01 -nan -nan
405.02 -nan -nan
405.03 -nan -nan
405.04 -nan -nan
405.05 -nan -nan
405.06 -nan -nan
405.07 -nan -nan
405.08 -nan -nan
405.09 -nan -nan
405.1 -nan -nan
405.11 -nan -nan
405.12 -nan -nan
405.13 -nan -nan
405.14 -nan -nan
405.15 -nan -nan
405.16 -nan -nan
405.17 -nan -nan
405.18 -nan -nan
405.19 -nan -nan
405.2 -nan -nan
405.21 -nan -nan
405.22 -nan -nan
405.23 -nan -nan
405.24 -nan -nan
405.25 -nan -nan
405.26 -nan -nan
405.27 -nan -nan
405.28 -nan -nan
405.29 -nan -nan
405.3 -nan -nan
405.31 -nan -nan
405.32 -nan -nan
405.33 -nan -nan
405.34 -nan -nan
405.35 -nan -nan
405.36 -nan -nan
405.37 -nan -nan
405.38 -nan -nan
405.39 -nan -nan
405.4 -nan -nan
405.41 -nan -nan
405.42 -nan -nan
405.43 -nan -nan
405.44 -nan -nan
405.45 -nan -nan
405.46 -nan -nan
405.47 -nan -nan
405.48 -nan -nan
405.49 -nan -nan
405.5 -nan -nan
405.51 -nan -nan
405.52 -nan -nan
405.53 -nan -nan
405.54 -nan -nan
405.55 -nan -nan
405.56 -nan -nan
405.57 -nan -nan
405.58 -nan -nan
405.59 -nan -nan
405.6 -nan -nan
405.61 -nan -nan
405.62 -nan -nan
405.63 -nan -nan
405.64 -nan -nan
405.65 -nan -nan
405.66 -nan -nan
405.67 -nan -nan
405.68 -nan -nan
405.69 -nan -nan
405.7 -nan -nan
405.71 -nan -nan
405.72 -nan -nan
405.73 -nan -nan
405.74 -nan -nan
405.75 -nan -nan
405.76 -nan -nan
405.77 -nan -nan
405.78 -nan -nan
405.79 -nan -nan
405.8 -nan -nan
405.81 -nan -nan
405.82 -nan -nan
405.83 -nan -nan
405.84 -nan -nan
405.85 -nan -nan
405.86 -nan -nan
405.87 -nan -nan
405.88 -nan -nan
405.89 -nan -nan
405.9 -nan -nan
405.91 -nan -nan
405.92 -nan -nan
405.93 -nan -nan
405.94 -nan -nan
405.95 -nan -nan
405.96 -nan -nan
405.97 -nan -nan
405.98 -nan -nan
405.99 -nan -nan
406 -nan -nan
406.01 -nan -nan
406.02 -nan -nan
406.03 -nan -nan
406.04 -nan -nan
406.05 -nan -nan
406.06 -nan -nan
406.07 -nan -nan
406.08 -nan -nan
406.09 -nan -nan
406.1 -nan -nan
406.11 -nan -nan
406.12 -nan -nan
406.13 -nan -nan
406.14 -nan -nan
406.15 -nan -nan
406.16 -nan -nan
406.17 -nan -nan
406.18 -nan -nan
406.19 -nan -nan
406.2 -nan -nan
406.21 -nan -nan
406.22 -nan -nan
406.23 -nan -nan
406.24 -nan -nan
406.25 -nan -nan
406.26 -nan -nan
406.27 -nan -nan
406.28 -nan -nan
406.29 -nan -nan
406.3 -nan -nan
406.31 -nan -nan
406.32 -nan -nan
406.33 -nan -nan
406.34 -nan -nan
406.35 -nan -nan
406.36 -nan -nan
406.37 -nan -nan
406.38 -nan -nan
406.39 -nan -nan
406.4 -nan -nan
406.41 -nan -nan
406.42 -nan -nan
406.43 -nan -nan
406.44 -nan -nan
406.45 -nan -nan
406.46 -nan -nan
406.47 -nan -nan
406.48 -nan -nan
406.49 -nan -nan
406.5 -nan -nan
406.51 -nan -nan
406.52 -nan -nan
406.53 -nan -nan
406.54 -nan -nan
406.55 -nan -nan
406.56 -nan -nan
406.57 -nan -nan
406.58 -nan -nan
406.59 -nan -nan
406.6 -nan -nan
406.61 -nan -nan
406.62 -nan -nan
406.63 -nan -nan
406.64 -nan -nan
406.65 -nan -nan
406.66 -nan -nan
406.67 -nan -nan
406.68 -nan -nan
406.69 -nan -nan
406.7 -nan -nan
406.71 -nan -nan
406.72 -nan -nan
406.73 -nan -nan
406.74 -nan -nan
406.75 -nan -nan
406.76 -nan -nan
406.77 -nan -nan
406.78 -nan -nan
406.79 -nan -nan
406.8 -nan -nan
406.81 -nan -nan
406.82 -nan -nan
406.83 -nan -nan
406.84 -nan -nan
406.85 -nan -nan
406.86 -nan -nan
406.87 -nan -nan
406.88 -nan -nan
406.89 -nan -nan
406.9 -nan -nan
406.91 -nan -nan
406.92 -nan -nan
406.93 -nan -nan
406.94 -nan -nan
406.95 -nan -nan
406.96 -nan -nan
406.97 -nan -nan
406.98 -nan -nan
406.99 -nan -nan
407 -nan -nan
407.01 -nan -nan
407.02 -nan -nan
407.03 -nan -nan
407.04 -nan -nan
407.05 -nan -nan
407.06 -nan -nan
407.07 -nan -nan
407.08 -nan -nan
407.09 -nan -nan
407.1 -nan -nan
407.11 -nan -nan
407.12 -nan -nan
407.13 -nan -nan
407.14 -nan -nan
407.15 -nan -nan
407.16 -nan -nan
407.17 -nan -nan
407.18 -nan -nan
407.19 -nan -nan
407.2 -nan -nan
407.21 -nan -nan
407.22 -nan -nan
407.23 -nan -nan
407.24 -nan -nan
407.25 -nan -nan
407.26 -nan -nan
407.27 -nan -nan
407.28 -nan -nan
407.29 -nan -nan
407.3 -nan -nan
407.31 -nan -nan
407.32 -nan -nan
407.33 -nan -nan
407.34 -nan -nan
407.35 -nan -nan
407.36 -nan -nan
407.37 -nan -nan
407.38 -nan -nan
407.39 -nan -nan
407.4 -nan -nan
407.41 -nan -nan
407.42 -nan -nan
407.43 -nan -nan
407.44 -nan -nan
407.45 -nan -nan
407.46 -nan -nan
407.47 -nan -nan
407.48 -nan -nan
407.49 -nan -nan
407.5 -nan -nan
407.51 -nan -nan
407.52 -nan -nan
407.53 -nan -nan
407.54 -nan -nan
407.55 -nan -nan
407.56 -nan -nan
407.57 -nan -nan
407.58 -nan -nan
407.59 -nan -nan
407.6 -nan -nan
407.61 -nan -nan
407.62 -nan -nan
407.63 -nan -nan
407.64 -nan -nan
407.65 -nan -nan
407.66 -nan -nan
407.67 -nan -nan
407.68 -nan -nan
407.69 -nan -nan
407.7 -nan -nan
407.71 -nan -nan
407.72 -nan -nan
407.73 -nan -nan
407.74 -nan -nan
407.75 -nan -nan
407.76 -nan -nan
407.77 -nan -nan
407.78 -nan -nan
407.79 -nan -nan
407.8 -nan -nan
407.81 -nan -nan
407.82 -nan -nan
407.83 -nan -nan
407.84 -nan -nan
407.85 -nan -nan
407.86 -nan -nan
407.87 -nan -nan
407.88 -nan -nan
407.89 -nan -nan
407.9 -nan -nan
407.91 -nan -nan
407.92 -nan -nan
407.93 -nan -nan
407.94 -nan -nan
407.95 -nan -nan
407.96 -nan -nan
407.97 -nan -nan
407.98 -nan -nan
407.99 -nan -nan
408 -nan -nan
408.01 -nan -nan
408.02 -nan -nan
408.03 -nan -nan
408.04 -nan -nan
408.05 -nan -nan
408.06 -nan -nan
408.07 -nan -nan
408.08 -nan -nan
408.09 -nan -nan
408.1 -nan -nan
408.11 -nan -nan
408.12 -nan -nan
408.13 -nan -nan
408.14 -nan -nan
408.15 -nan -nan
408.16 -nan -nan
408.17 -nan -nan
408.18 -nan -nan
408.19 -nan -nan
408.2 -nan -nan
408.21 -nan -nan
408.22 -nan -nan
408.23 -nan -nan
408.24 -nan -nan
408.25 -nan -nan
408.26 -nan -nan
408.27 -nan -nan
408.28 -nan -nan
408.29 -nan -nan
408.3 -nan -nan
408.31 -nan -nan
408.32 -nan -nan
408.33 -nan -nan
408.34 -nan -nan
408.35 -nan -nan
408.36 -nan -nan
408.37 -nan -nan
408.38 -nan -nan
408.39 -nan -nan
408.4 -nan -nan
408.41 -nan -nan
408.42 -nan -nan
408.43 -nan -nan
408.44 -nan -nan
408.45 -nan -nan
408.46 -nan -nan
408.47 -nan -nan
408.48 -nan -nan
408.49 -nan -nan
408.5 -nan -nan
408.51 -nan -nan
408.52 -nan -nan
408.53 -nan -nan
408.54 -nan -nan
408.55 -nan -nan
408.56 -nan -nan
408.57 -nan -nan
408.58 -nan -nan
408.59 -nan -nan
408.6 -nan -nan
408.61 -nan -nan
408.62 -nan -nan
408.63 -nan -nan
408.64 -nan -nan
408.65 -nan -nan
408.66 -nan -nan
408.67 -nan -nan
408.68 -nan -nan
408.69 -nan -nan
408.7 -nan -nan
408.71 -nan -nan
408.72 -nan -nan
408.73 -nan -nan
408.74 -nan -nan
408.75 -nan -nan
408.76 -nan -nan
408.77 -nan -nan
408.78 -nan -nan
408.79 -nan -nan
408.8 -nan -nan
408.81 -nan -nan
408.82 -nan -nan
408.83 -nan -nan
408.84 -nan -nan
408.85 -nan -nan
408.86 -nan -nan
408.87 -nan -nan
408.88 -nan -nan
408.89 -nan -nan
408.9 -nan -nan
408.91 -nan -nan
408.92 -nan -nan
408.93 -nan -nan
408.94 -nan -nan
408.95 -nan -nan
408.96 -nan -nan
408.97 -nan -nan
408.98 -nan -nan
408.99 -nan -nan
409 -nan -nan
409.01 -nan -nan
409.02 -nan -nan
409.03 -nan -nan
409.04 -nan -nan
409.05 -nan -nan
409.06 -nan -nan
409.07 -nan -nan
409.08 -nan -nan
409.09 -nan -nan
409.1 -nan -nan
409.11 -nan -nan
409.12 -nan -nan
409.13 -nan -nan
409.14 -nan -nan
409.15 -nan -nan
409.16 -nan -nan
409.17 -nan -nan
409.18 -nan -nan
409.19 -nan -nan
409.2 -nan -nan
409.21 -nan -nan
409.22 -nan -nan
409.23 -nan -nan
409.24 -nan -nan
409.25 -nan -nan
409.26 -nan -nan
409.27 -nan -nan
409.28 -nan -nan
409.29 -nan -nan
409.3 -nan -nan
409.31 -nan -nan
409.32 -nan -nan
409.33 -nan -nan
409.34 -nan -nan
409.35 -nan -nan
409.36 -nan -nan
409.37 -nan -nan
409.38 -nan -nan
409.39 -nan -nan
409.4 -nan -nan
409.41 -nan -nan
409.42 -nan -nan
409.43 -nan -nan
409.44 -nan -nan
409.45 -nan -nan
409.46 -nan -nan
409.47 -nan -nan
409.48 -nan -nan
409.49 -nan -nan
409.5 -nan -nan
409.51 -nan -nan
409.52 -nan -nan
409.53 -nan -nan
409.54 -nan -nan
409.55 -nan -nan
409.56 -nan -nan
409.57 -nan -nan
409.58 -nan -nan
409.59 -nan -nan
409.6 -nan -nan
409.61 -nan -nan
409.62 -nan -nan
409.63 -nan -nan
409.64 -nan -nan
409.65 -nan -nan
409.66 -nan -nan
409.67 -nan -nan
409.68 -nan -nan
409.69 -nan -nan
409.7 -nan -nan
409.71 -nan -nan
409.72 -nan -nan
409.73 -nan -nan
409.74 -nan -nan
409.75 -nan -nan
409.76 -nan -nan
409.77 -nan -nan
409.78 -nan -nan
409.79 -nan -nan
409.8 -nan -nan
409.81 -nan -nan
409.82 -nan -nan
409.83 -nan -nan
409.84 -nan -nan
409.85 -nan -nan
409.86 -nan -nan
409.87 -nan -nan
409.88 -nan -nan
409.89 -nan -nan
409.9 -nan -nan
409.91 -nan -nan
409.92 -nan -nan
409.93 -nan -nan
409.94 -nan -nan
409.95 -nan -nan
409.96 -nan -nan
409.97 -nan -nan
409.98 -nan -nan
409.99 -nan -nan
410 -nan -nan
410.01 -nan -nan
410.02 -nan -nan
410.03 -nan -nan
410.04 -nan -nan
410.05 -nan -nan
410.06 -nan -nan
410.07 -nan -nan
410.08 -nan -nan
410.09 -nan -nan
410.1 -nan -nan
410.11 -nan -nan
410.12 -nan -nan
410.13 -nan -nan
410.14 -nan -nan
410.15 -nan -nan
410.16 -nan -nan
410.17 -nan -nan
410.18 -nan -nan
410.19 -nan -nan
410.2 -nan -nan
410.21 -nan -nan
410.22 -nan -nan
410.23 -nan -nan
410.24 -nan -nan
410.25 -nan -nan
410.26 -nan -nan
410.27 -nan -nan
410.28 -nan -nan
410.29 -nan -nan
410.3 -nan -nan
410.31 -nan -nan
410.32 -nan -nan
410.33 -nan -nan
410.34 -nan -nan
410.35 -nan -nan
410.36 -nan -nan
410.37 -nan -nan
410.38 -nan -nan
410.39 -nan -nan
410.4 -nan -nan
410.41 -nan -nan
410.42 -nan -nan
410.43 -nan -nan
410.44 -nan -nan
410.45 -nan -nan
410.46 -nan -nan
410.47 -nan -nan
410.48 -nan -nan
410.49 -nan -nan
410.5 -nan -nan
410.51 -nan -nan
410.52 -nan -nan
410.53 -nan -nan
410.54 -nan -nan
410.55 -nan -nan
410.56 -nan -nan
410.57 -nan -nan
410.58 -nan -nan
410.59 -nan -nan
410.6 -nan -nan
410.61 -nan -nan
410.62 -nan -nan
410.63 -nan -nan
410.64 -nan -nan
410.65 -nan -nan
410.66 -nan -nan
410.67 -nan -nan
410.68 -nan -nan
410.69 -nan -nan
410.7 -nan -nan
410.71 -nan -nan
410.72 -nan -nan
410.73 -nan -nan
410.74 -nan -nan
410.75 -nan -nan
410.76 -nan -nan
410.77 -nan -nan
410.78 -nan -nan
410.79 -nan -nan
410.8 -nan -nan
410.81 -nan -nan
410.82 -nan -nan
410.83 -nan -nan
410.84 -nan -nan
410.85 -nan -nan
410.86 -nan -nan
410.87 -nan -nan
410.88 -nan -nan
410.89 -nan -nan
410.9 -nan -nan
410.91 -nan -nan
410.92 -nan -nan
410.93 -nan -nan
410.94 -nan -nan
410.95 -nan -nan
410.96 -nan -nan
410.97 -nan -nan
410.98 -nan -nan
410.99 -nan -nan
411 -nan -nan
411.01 -nan -nan
411.02 -nan -nan
411.03 -nan -nan
411.04 -nan -nan
411.05 -nan -nan
411.06 -nan -nan
411.07 -nan -nan
411.08 -nan -nan
411.09 -nan -nan
411.1 -nan -nan
411.11 -nan -nan
411.12 -nan -nan
411.13 -nan -nan
411.14 -nan -nan
411.15 -nan -nan
411.16 -nan -nan
411.17 -nan -nan
411.18 -nan -nan
411.19 -nan -nan
411.2 -nan -nan
411.21 -nan -nan
411.22 -nan -nan
411.23 -nan -nan
411.24 -nan -nan
411.25 -nan -nan
411.26 -nan -nan
411.27 -nan -nan
411.28 -nan -nan
411.29 -nan -nan
411.3 -nan -nan
411.31 -nan -nan
411.32 -nan -nan
411.33 -nan -nan
411.34 -nan -nan
411.35 -nan -nan
411.36 -nan -nan
411.37 -nan -nan
411.38 -nan -nan
411.39 -nan -nan
411.4 -nan -nan
411.41 -nan -nan
411.42 -nan -nan
411.43 -nan -nan
411.44 -nan -nan
411.45 -nan -nan
411.46 -nan -nan
411.47 -nan -nan
411.48 -nan -nan
411.49 -nan -nan
411.5 -nan -nan
411.51 -nan -nan
411.52 -nan -nan
411.53 -nan -nan
411.54 -nan -nan
411.55 -nan -nan
411.56 -nan -nan
411.57 -nan -nan
411.58 -nan -nan
411.59 -nan -nan
411.6 -nan -nan
411.61 -nan -nan
411.62 -nan -nan
411.63 -nan -nan
411.64 -nan -nan
411.65 -nan -nan
411.66 -nan -nan
411.67 -nan -nan
411.68 -nan -nan
411.69 -nan -nan
411.7 -nan -nan
411.71 -nan -nan
411.72 -nan -nan
411.73 -nan -nan
411.74 -nan -nan
411.75 -nan -nan
411.76 -nan -nan
411.77 -nan -nan
411.78 -nan -nan
411.79 -nan -nan
411.8 -nan -nan
411.81 -nan -nan
411.82 -nan -nan
411.83 -nan -nan
411.84 -nan -nan
411.85 -nan -nan
411.86 -nan -nan
411.87 -nan -nan
411.88 -nan -nan
411.89 -nan -nan
411.9 -nan -nan
411.91 -nan -nan
411.92 -nan -nan
411.93 -nan -nan
411.94 -nan -nan
411.95 -nan -nan
411.96 -nan -nan
411.97 -nan -nan
411.98 -nan -nan
411.99 -nan -nan
412 -nan -nan
412.01 -nan -nan
412.02 -nan -nan
412.03 -nan -nan
412.04 -nan -nan
412.05 -nan -nan
412.06 -nan -nan
412.07 -nan -nan
412.08 -nan -nan
412.09 -nan -nan
412.1 -nan -nan
412.11 -nan -nan
412.12 -nan -nan
412.13 -nan -nan
412.14 -nan -nan
412.15 -nan -nan
412.16 -nan -nan
412.17 -nan -nan
412.18 -nan -nan
412.19 -nan -nan
412.2 -nan -nan
412.21 -nan -nan
412.22 -nan -nan
412.23 -nan -nan
412.24 -nan -nan
412.25 -nan -nan
412.26 -nan -nan
412.27 -nan -nan
412.28 -nan -nan
412.29 -nan -nan
412.3 -nan -nan
412.31 -nan -nan
412.32 -nan -nan
412.33 -nan -nan
412.34 -nan -nan
412.35 -nan -nan
412.36 -nan -nan
412.37 -nan -nan
412.38 -nan -nan
412.39 -nan -nan
412.4 -nan -nan
412.41 -nan -nan
412.42 -nan -nan
412.43 -nan -nan
412.44 -nan -nan
412.45 -nan -nan
412.46 -nan -nan
412.47 -nan -nan
412.48 -nan -nan
412.49 -nan -nan
412.5 -nan -nan
412.51 -nan -nan
412.52 -nan -nan
412.53 -nan -nan
412.54 -nan -nan
412.55 -nan -nan
412.56 -nan -nan
412.57 -nan -nan
412.58 -nan -nan
412.59 -nan -nan
412.6 -nan -nan
412.61 -nan -nan
412.62 -nan -nan
412.63 -nan -nan
412.64 -nan -nan
412.65 -nan -nan
412.66 -nan -nan
412.67 -nan -nan
412.68 -nan -nan
412.69 -nan -nan
412.7 -nan -nan
412.71 -nan -nan
412.72 -nan -nan
412.73 -nan -nan
412.74 -nan -nan
412.75 -nan -nan
412.76 -nan -nan
412.77 -nan -nan
412.78 -nan -nan
412.79 -nan -nan
412.8 -nan -nan
412.81 -nan -nan
412.82 -nan -nan
412.83 -nan -nan
412.84 -nan -nan
412.85 -nan -nan
412.86 -nan -nan
412.87 -nan -nan
412.88 -nan -nan
412.89 -nan -nan
412.9 -nan -nan
412.91 -nan -nan
412.92 -nan -nan
412.93 -nan -nan
412.94 -nan -nan
412.95 -nan -nan
412.96 -nan -nan
412.97 -nan -nan
412.98 -nan -nan
412.99 -nan -nan
413 -nan -nan
413.01 -nan -nan
413.02 -nan -nan
413.03 -nan -nan
413.04 -nan -nan
413.05 -nan -nan
413.06 -nan -nan
413.07 -nan -nan
413.08 -nan -nan
413.09 -nan -nan
413.1 -nan -nan
413.11 -nan -nan
413.12 -nan -nan
413.13 -nan -nan
413.14 -nan -nan
413.15 -nan -nan
413.16 -nan -nan
413.17 -nan -nan
413.18 -nan -nan
413.19 -nan -nan
413.2 -nan -nan
413.21 -nan -nan
413.22 -nan -nan
413.23 -nan -nan
